idCommune;nomCommune;Annee;nbMaison;nbAppart;prixMoyen;prixM2Moyen;surfaceMoy;depCulturellesTotales;budgetTotal;population;departement;gare
56167;PLOUGOUMELEN;2021;34;1;330778.0;2998.97;111.771;-1.0;-1.0;-1;56;null;
56168;PLOUHARNEL;2018;33;1;266502.0;2480.29;109.206;-1.0;-1.0;-1;56;Gare [codeGare=87476267, nomGare=LES SABLES-BLANCS, estFret=false, estVoyageur=truecommune56168];
56168;PLOUHARNEL;2019;30;4;288495.0;2820.94;102.559;-1.0;-1.0;-1;56;Gare [codeGare=87476267, nomGare=LES SABLES-BLANCS, estFret=false, estVoyageur=truecommune56168];
56168;PLOUHARNEL;2020;34;7;309833.0;2920.27;105.537;-1.0;-1.0;-1;56;Gare [codeGare=87476267, nomGare=LES SABLES-BLANCS, estFret=false, estVoyageur=truecommune56168];
56168;PLOUHARNEL;2021;32;3;325549.0;3692.34;95.6;-1.0;-1.0;-1;56;Gare [codeGare=87476267, nomGare=LES SABLES-BLANCS, estFret=false, estVoyageur=truecommune56168];
56169;PLOUHINEC;2018;56;11;212417.0;2198.58;101.642;-1.0;-1.0;-1;56;null;
56169;PLOUHINEC;2019;79;7;242026.0;2344.79;103.965;229.0;7004.0;5367;56;null;
56169;PLOUHINEC;2020;72;11;260312.0;2778.37;98.2048;287.0;0.0;5492;56;null;
56169;PLOUHINEC;2021;84;12;301140.0;2945.8;103.25;-1.0;-1.0;-1;56;null;
56170;PLOURAY;2018;19;0;68110.5;697.368;93.9474;-1.0;-1.0;-1;56;null;
56170;PLOURAY;2019;15;0;90534.3;1097.73;80.9333;-1.0;-1.0;-1;56;null;
56170;PLOURAY;2020;30;0;129823.0;1429.53;99.6333;-1.0;-1.0;-1;56;null;
56170;PLOURAY;2021;42;0;92162.0;1116.69;82.8333;-1.0;-1.0;-1;56;null;
56171;PLUHERLIN;2018;22;0;112602.0;1269.14;91.7273;-1.0;-1.0;-1;56;null;
56171;PLUHERLIN;2019;32;0;138545.0;1576.22;97.6875;-1.0;-1.0;-1;56;null;
56171;PLUHERLIN;2020;29;0;159127.0;1434.76;112.276;-1.0;-1.0;-1;56;null;
56171;PLUHERLIN;2021;34;0;165095.0;1672.71;99.5294;-1.0;-1.0;-1;56;null;
56172;PLUMELEC;2018;30;0;136055.0;1273.03;106.067;-1.0;-1.0;-1;56;null;
56172;PLUMELEC;2019;44;0;131027.0;1314.3;99.1818;-1.0;-1.0;-1;56;null;
56172;PLUMELEC;2020;50;0;144716.0;1430.8;100.8;-1.0;-1.0;-1;56;null;
56172;PLUMELEC;2021;34;0;145228.0;1535.79;97.2353;-1.0;-1.0;-1;56;null;
56173;PLUMELIAU-BIEUZY;2018;53;0;115856.0;1230.49;95.9434;-1.0;-1.0;-1;56;null;
56173;PLUMELIAU-BIEUZY;2019;74;0;117625.0;1247.38;100.527;1021.0;6349.0;4363;56;null;
56173;PLUMELIAU-BIEUZY;2020;79;1;113277.0;1309.12;88.975;214.0;0.0;4460;56;null;
56173;PLUMELIAU-BIEUZY;2021;98;0;130466.0;1412.06;92.5714;-1.0;-1.0;-1;56;null;
56174;PLUMELIN;2018;32;0;145912.0;1364.62;110.875;-1.0;-1.0;-1;56;null;
56174;PLUMELIN;2019;32;0;135302.0;1495.53;95.875;-1.0;-1.0;-1;56;null;
56174;PLUMELIN;2020;32;0;176540.0;1740.03;107.562;-1.0;-1.0;-1;56;null;
56174;PLUMELIN;2021;35;0;185073.0;1931.29;100.171;-1.0;-1.0;-1;56;null;
56175;PLUMERGAT;2018;44;1;202862.0;1876.04;110.2;-1.0;-1.0;-1;56;null;
56175;PLUMERGAT;2019;45;4;208861.0;2035.22;105.265;570.0;3206.0;4145;56;null;
56175;PLUMERGAT;2020;36;3;229871.0;2370.69;98.4359;704.0;0.0;4238;56;null;
56175;PLUMERGAT;2021;57;2;282229.0;2409.49;120.051;-1.0;-1.0;-1;56;null;
56176;PLUNERET;2018;55;23;181586.0;2026.37;90.1026;-1.0;-1.0;-1;56;Gare [codeGare=87476648, nomGare=STE-ANNE, estFret=false, estVoyageur=truecommune56176];
56176;PLUNERET;2019;83;30;190632.0;2216.59;91.2478;41.0;5190.0;5796;56;Gare [codeGare=87476648, nomGare=STE-ANNE, estFret=false, estVoyageur=truecommune56176];
56176;PLUNERET;2020;59;22;248247.0;2495.09;98.3333;24.0;0.0;5932;56;Gare [codeGare=87476648, nomGare=STE-ANNE, estFret=false, estVoyageur=truecommune56176];
56176;PLUNERET;2021;64;21;237357.0;2681.46;91.3059;-1.0;-1.0;-1;56;Gare [codeGare=87476648, nomGare=STE-ANNE, estFret=false, estVoyageur=truecommune56176];
56177;PLUVIGNER;2018;103;7;164646.0;1699.4;101.982;-1.0;-1.0;-1;56;null;
56177;PLUVIGNER;2019;127;23;173981.0;1806.33;96.4333;423.0;7107.0;7635;56;null;
56177;PLUVIGNER;2020;104;10;202494.0;1999.03;102.474;475.0;0.0;7775;56;null;
56177;PLUVIGNER;2021;98;15;215028.0;2223.12;96.7434;-1.0;-1.0;-1;56;null;
56178;PONTIVY;2018;128;65;105034.0;1312.3;81.1917;-1.0;-1.0;-1;56;Gare [codeGare=87476556, nomGare=PONTIVY, estFret=true, estVoyageur=falsecommune56178];
56178;PONTIVY;2019;157;112;105208.0;1274.68;82.9442;2225.0;18270.0;14889;56;Gare [codeGare=87476556, nomGare=PONTIVY, estFret=true, estVoyageur=falsecommune56178];
56178;PONTIVY;2020;150;100;106485.0;1363.37;80.168;1670.0;0.0;15819;56;Gare [codeGare=87476556, nomGare=PONTIVY, estFret=true, estVoyageur=falsecommune56178];
56178;PONTIVY;2021;186;106;125065.0;1514.1;85.0;-1.0;-1.0;-1;56;Gare [codeGare=87476556, nomGare=PONTIVY, estFret=true, estVoyageur=falsecommune56178];
56179;PONT-SCORFF;2018;38;15;157537.0;1650.81;96.8868;-1.0;-1.0;-1;56;null;
56179;PONT-SCORFF;2019;40;3;179209.0;1844.6;102.395;317.0;4028.0;3790;56;null;
56179;PONT-SCORFF;2020;35;1;205183.0;2011.42;107.028;413.0;0.0;3874;56;null;
56179;PONT-SCORFF;2021;44;8;219002.0;2122.83;105.865;-1.0;-1.0;-1;56;null;
56180;PORCARO;2018;9;0;88365.6;918.111;97.1111;-1.0;-1.0;-1;56;null;
56180;PORCARO;2019;9;0;81888.9;990.111;79.8889;-1.0;-1.0;-1;56;null;
56180;PORCARO;2020;13;0;128887.0;1207.39;106.462;-1.0;-1.0;-1;56;null;
56180;PORCARO;2021;7;0;106886.0;1219.29;85.5714;-1.0;-1.0;-1;56;null;
56181;PORT-LOUIS;2018;38;12;197484.0;2176.18;91.1;-1.0;-1.0;-1;56;null;
56181;PORT-LOUIS;2019;43;17;209377.0;2364.65;89.8667;-1.0;-1.0;-1;56;null;
56181;PORT-LOUIS;2020;40;24;221935.0;2880.36;77.0938;-1.0;-1.0;-1;56;null;
56181;PORT-LOUIS;2021;27;18;251521.0;3283.4;79.2667;-1.0;-1.0;-1;56;null;
56182;PRIZIAC;2018;19;0;86714.0;1076.84;86.3684;-1.0;-1.0;-1;56;null;
56182;PRIZIAC;2019;20;0;84550.0;940.0;87.7;-1.0;-1.0;-1;56;null;
56182;PRIZIAC;2020;27;0;121808.0;1235.7;91.2963;-1.0;-1.0;-1;56;null;
56182;PRIZIAC;2021;22;0;117154.0;1493.55;75.9546;-1.0;-1.0;-1;56;null;
56184;QUESTEMBERT;2018;96;9;153411.0;1588.02;99.3429;-1.0;-1.0;-1;56;Gare [codeGare=87476671, nomGare=QUESTEMBERT, estFret=true, estVoyageur=truecommune56184];
56184;QUESTEMBERT;2019;89;12;161601.0;1733.83;96.703;729.0;9805.0;7723;56;Gare [codeGare=87476671, nomGare=QUESTEMBERT, estFret=true, estVoyageur=truecommune56184];
56184;QUESTEMBERT;2020;96;19;163924.0;1833.05;94.5565;750.0;0.0;7997;56;Gare [codeGare=87476671, nomGare=QUESTEMBERT, estFret=true, estVoyageur=truecommune56184];
56184;QUESTEMBERT;2021;109;18;207686.0;2098.61;99.7638;-1.0;-1.0;-1;56;Gare [codeGare=87476671, nomGare=QUESTEMBERT, estFret=true, estVoyageur=truecommune56184];
56185;QUEVEN;2018;101;11;195029.0;1867.42;104.804;-1.0;-1.0;-1;56;null;
56185;QUEVEN;2019;101;1;204554.0;1962.64;107.118;1184.0;10202.0;8725;56;null;
56185;QUEVEN;2020;109;6;219468.0;2128.84;104.435;1052.0;0.0;8963;56;null;
56185;QUEVEN;2021;101;5;275657.0;2532.37;111.387;-1.0;-1.0;-1;56;null;
56186;QUIBERON;2018;98;124;240162.0;3744.89;67.9099;-1.0;-1.0;-1;56;Gare [codeGare=87476457, nomGare=QUIBERON, estFret=false, estVoyageur=truecommune56186];
56186;QUIBERON;2019;110;157;248434.0;4007.01;65.8689;480.0;12522.0;4640;56;Gare [codeGare=87476457, nomGare=QUIBERON, estFret=false, estVoyageur=truecommune56186];
56186;QUIBERON;2020;86;135;237636.0;4145.42;61.362;432.0;0.0;4731;56;Gare [codeGare=87476457, nomGare=QUIBERON, estFret=false, estVoyageur=truecommune56186];
56186;QUIBERON;2021;101;141;306232.0;4545.39;70.2149;-1.0;-1.0;-1;56;Gare [codeGare=87476457, nomGare=QUIBERON, estFret=false, estVoyageur=truecommune56186];
56188;QUISTINIC;2018;29;0;107716.0;1224.55;89.4828;-1.0;-1.0;-1;56;null;
56188;QUISTINIC;2019;26;0;122158.0;1252.31;92.0385;-1.0;-1.0;-1;56;null;
56188;QUISTINIC;2020;31;0;135473.0;1621.58;89.1613;-1.0;-1.0;-1;56;null;
56188;QUISTINIC;2021;22;0;128234.0;1280.86;104.954;-1.0;-1.0;-1;56;null;
56189;RADENAC;2018;8;0;110062.0;1072.75;105.125;-1.0;-1.0;-1;56;null;
56189;RADENAC;2019;14;0;95567.9;885.0;106.643;-1.0;-1.0;-1;56;null;
56189;RADENAC;2020;10;0;84424.1;1180.9;74.8;-1.0;-1.0;-1;56;null;
56189;RADENAC;2021;13;0;141605.0;1207.46;127.692;-1.0;-1.0;-1;56;null;
56190;REGUINY;2018;20;0;99159.2;1128.75;92.75;-1.0;-1.0;-1;56;null;
56190;REGUINY;2019;21;1;111568.0;1186.95;97.3636;-1.0;-1.0;-1;56;null;
56190;REGUINY;2020;21;0;99129.5;1037.67;94.0;-1.0;-1.0;-1;56;null;
56190;REGUINY;2021;29;0;137213.0;1392.34;97.931;-1.0;-1.0;-1;56;null;
56191;REMINIAC;2018;6;0;72297.3;1007.0;74.5;-1.0;-1.0;-1;56;null;
56191;REMINIAC;2019;14;0;96553.6;1077.21;88.9286;-1.0;-1.0;-1;56;null;
56191;REMINIAC;2020;9;0;104814.0;955.111;111.889;-1.0;-1.0;-1;56;null;
56191;REMINIAC;2021;8;0;116687.0;1299.12;88.125;-1.0;-1.0;-1;56;null;
56193;RIANTEC;2018;74;0;226645.0;2026.04;110.04;-1.0;-1.0;-1;56;null;
56193;RIANTEC;2019;82;1;187718.0;1969.86;96.1084;180.0;5628.0;5722;56;null;
56193;RIANTEC;2020;91;0;201950.0;2250.5;93.6264;172.0;0.0;5864;56;null;
56193;RIANTEC;2021;81;2;233348.0;2494.7;96.4337;-1.0;-1.0;-1;56;null;
56194;RIEUX;2018;29;0;102288.0;1034.38;97.2759;-1.0;-1.0;-1;56;null;
56194;RIEUX;2019;32;0;119797.0;1303.34;95.125;-1.0;-1.0;-1;56;null;
56194;RIEUX;2020;37;1;106597.0;1193.55;86.7895;-1.0;-1.0;-1;56;null;
56194;RIEUX;2021;37;0;147804.0;1454.3;103.919;-1.0;-1.0;-1;56;null;
56195;LA ROCHE-BERNARD;2018;9;11;125900.0;1681.2;71.9;-1.0;-1.0;-1;56;null;
56195;LA ROCHE-BERNARD;2019;12;13;137676.0;1810.4;78.8;-1.0;-1.0;-1;56;null;
56195;LA ROCHE-BERNARD;2020;3;15;104356.0;2368.11;44.7222;-1.0;-1.0;-1;56;null;
56195;LA ROCHE-BERNARD;2021;14;15;166703.0;2613.41;70.6552;-1.0;-1.0;-1;56;null;
56196;ROCHEFORT-EN-TERRE;2018;7;0;123764.0;1229.29;105.714;-1.0;-1.0;-1;56;null;
56196;ROCHEFORT-EN-TERRE;2019;19;2;140145.0;1464.62;94.5714;-1.0;-1.0;-1;56;null;
56196;ROCHEFORT-EN-TERRE;2020;10;4;124810.0;1595.43;82.2143;-1.0;-1.0;-1;56;null;
56196;ROCHEFORT-EN-TERRE;2021;12;10;164427.0;1934.32;81.6818;-1.0;-1.0;-1;56;null;
56197;VAL D'OUST;2018;28;0;128890.0;1361.0;92.1429;-1.0;-1.0;-1;56;null;
56197;VAL D'OUST;2019;31;0;106577.0;1274.45;82.6129;-1.0;-1.0;-1;56;null;
56197;VAL D'OUST;2020;36;1;134843.0;1685.46;91.4595;-1.0;-1.0;-1;56;null;
56197;VAL D'OUST;2021;41;0;154444.0;1606.1;96.3659;-1.0;-1.0;-1;56;null;
56198;ROHAN;2018;34;0;92588.2;999.441;92.4118;-1.0;-1.0;-1;56;null;
56198;ROHAN;2019;16;0;81287.5;898.625;89.4375;-1.0;-1.0;-1;56;null;
56198;ROHAN;2020;25;1;111824.0;1077.54;111.231;-1.0;-1.0;-1;56;null;
56198;ROHAN;2021;21;0;126072.0;1214.38;112.429;-1.0;-1.0;-1;56;null;
56199;ROUDOUALLEC;2018;5;0;89200.0;1129.0;73.8;-1.0;-1.0;-1;56;null;
56199;ROUDOUALLEC;2019;16;0;75161.9;849.5;85.8125;-1.0;-1.0;-1;56;null;
56199;ROUDOUALLEC;2020;12;0;77389.2;886.667;90.6667;-1.0;-1.0;-1;56;null;
56199;ROUDOUALLEC;2021;23;1;95130.2;1061.83;92.1667;-1.0;-1.0;-1;56;null;
56200;RUFFIAC;2018;13;0;121107.0;1197.46;106.923;-1.0;-1.0;-1;56;null;
56200;RUFFIAC;2019;23;0;111760.0;1069.0;105.087;-1.0;-1.0;-1;56;null;
56200;RUFFIAC;2020;21;0;97589.9;1010.62;94.7143;-1.0;-1.0;-1;56;null;
56200;RUFFIAC;2021;21;0;120678.0;1257.81;94.7619;-1.0;-1.0;-1;56;null;
56201;LE SAINT;2018;16;0;80125.0;837.438;99.1875;-1.0;-1.0;-1;56;null;
56201;LE SAINT;2019;13;0;85880.4;1013.23;92.5385;-1.0;-1.0;-1;56;null;
56201;LE SAINT;2020;10;0;116400.0;967.5;115.8;-1.0;-1.0;-1;56;null;
56201;LE SAINT;2021;18;0;92855.4;1262.0;82.8889;-1.0;-1.0;-1;56;null;
56202;SAINT-ABRAHAM;2018;7;0;71285.7;787.714;92.8571;-1.0;-1.0;-1;56;null;
56202;SAINT-ABRAHAM;2019;9;0;98785.6;1147.33;86.6667;-1.0;-1.0;-1;56;null;
56202;SAINT-ABRAHAM;2020;8;0;123254.0;1247.88;103.125;-1.0;-1.0;-1;56;null;
56202;SAINT-ABRAHAM;2021;2;0;147500.0;1594.0;92.5;-1.0;-1.0;-1;56;null;
56203;SAINT-AIGNAN;2018;19;0;97746.3;1243.58;80.3158;-1.0;-1.0;-1;56;null;
56203;SAINT-AIGNAN;2019;16;0;114330.0;1259.81;94.125;-1.0;-1.0;-1;56;null;
56203;SAINT-AIGNAN;2020;17;0;103547.0;1107.77;93.0588;-1.0;-1.0;-1;56;null;
56203;SAINT-AIGNAN;2021;16;1;124853.0;1350.82;90.8235;-1.0;-1.0;-1;56;null;
56204;SAINT-ALLOUESTRE;2018;4;0;106875.0;852.25;128.75;-1.0;-1.0;-1;56;null;
56204;SAINT-ALLOUESTRE;2019;10;0;99326.6;1243.5;86.6;-1.0;-1.0;-1;56;null;
56204;SAINT-ALLOUESTRE;2020;6;0;124917.0;1211.33;106.5;-1.0;-1.0;-1;56;null;
56204;SAINT-ALLOUESTRE;2021;11;0;127647.0;1400.45;108.273;-1.0;-1.0;-1;56;null;
56205;SAINT-ARMEL;2018;13;0;255538.0;2210.39;118.462;-1.0;-1.0;-1;56;null;
56205;SAINT-ARMEL;2019;18;0;289423.0;3281.33;93.6111;-1.0;-1.0;-1;56;null;
56205;SAINT-ARMEL;2020;19;0;415276.0;3653.42;114.737;-1.0;-1.0;-1;56;null;
56205;SAINT-ARMEL;2021;14;1;497041.0;4428.0;113.4;-1.0;-1.0;-1;56;null;
56206;SAINT-AVE;2018;105;36;231969.0;2404.59;96.617;-1.0;-1.0;-1;56;null;
56206;SAINT-AVE;2019;112;31;240518.0;2397.86;101.42;824.0;11197.0;11787;56;null;
56206;SAINT-AVE;2020;130;36;247252.0;2525.99;100.482;914.0;0.0;12086;56;null;
56206;SAINT-AVE;2021;102;45;285387.0;2786.01;103.68;-1.0;-1.0;-1;56;null;
56207;SAINT-BARTHELEMY;2018;14;0;109212.0;1111.71;99.1429;-1.0;-1.0;-1;56;null;
56207;SAINT-BARTHELEMY;2019;21;0;133857.0;1340.81;102.857;-1.0;-1.0;-1;56;null;
56207;SAINT-BARTHELEMY;2020;18;0;120948.0;1244.89;95.2222;-1.0;-1.0;-1;56;null;
56207;SAINT-BARTHELEMY;2021;26;0;157560.0;1577.39;106.5;-1.0;-1.0;-1;56;null;
56208;SAINT-BRIEUC-DE-MAURON;2018;8;0;99712.5;1106.88;87.125;-1.0;-1.0;-1;56;null;
56208;SAINT-BRIEUC-DE-MAURON;2019;6;0;60166.7;971.333;78.8333;-1.0;-1.0;-1;56;null;
56208;SAINT-BRIEUC-DE-MAURON;2020;3;0;123333.0;1139.0;100.0;-1.0;-1.0;-1;56;null;
56208;SAINT-BRIEUC-DE-MAURON;2021;7;0;71428.6;1187.86;73.8571;-1.0;-1.0;-1;56;null;
56209;SAINTE-BRIGITTE;2018;3;0;151480.0;1291.67;119.333;-1.0;-1.0;-1;56;null;
56209;SAINTE-BRIGITTE;2019;3;0;134167.0;1337.0;99.3333;-1.0;-1.0;-1;56;null;
56209;SAINTE-BRIGITTE;2020;3;0;68666.7;1023.0;67.0;-1.0;-1.0;-1;56;null;
56209;SAINTE-BRIGITTE;2021;5;0;73300.0;899.4;76.6;-1.0;-1.0;-1;56;null;
56210;SAINT-CARADEC-TREGOMEL;2018;2;0;53750.0;854.5;65.5;-1.0;-1.0;-1;56;null;
56210;SAINT-CARADEC-TREGOMEL;2019;12;0;100854.0;800.333;121.25;-1.0;-1.0;-1;56;null;
56210;SAINT-CARADEC-TREGOMEL;2020;15;0;81520.0;900.333;93.7333;-1.0;-1.0;-1;56;null;
56210;SAINT-CARADEC-TREGOMEL;2021;10;1;119636.0;1144.09;104.909;-1.0;-1.0;-1;56;null;
56211;SAINT-CONGARD;2018;9;0;72355.6;866.111;83.1111;-1.0;-1.0;-1;56;null;
56211;SAINT-CONGARD;2019;15;0;110077.0;1067.33;102.133;-1.0;-1.0;-1;56;null;
56211;SAINT-CONGARD;2020;18;0;126281.0;1259.72;98.7222;-1.0;-1.0;-1;56;null;
56211;SAINT-CONGARD;2021;12;0;87984.2;1075.33;77.5;-1.0;-1.0;-1;56;null;
56212;SAINT-DOLAY;2018;29;0;116883.0;1356.86;84.931;-1.0;-1.0;-1;56;null;
56212;SAINT-DOLAY;2019;36;0;113717.0;1239.97;92.3611;-1.0;-1.0;-1;56;null;
56212;SAINT-DOLAY;2020;37;0;139083.0;1579.03;94.6757;-1.0;-1.0;-1;56;null;
56212;SAINT-DOLAY;2021;39;0;177741.0;1652.36;106.256;-1.0;-1.0;-1;56;null;
56213;SAINT-GERAND-CROIXANVEC;2018;6;0;76416.7;1047.83;76.3333;-1.0;-1.0;-1;56;null;
56213;SAINT-GERAND-CROIXANVEC;2019;4;0;138000.0;1239.5;110.5;-1.0;-1.0;-1;56;null;
56213;SAINT-GERAND-CROIXANVEC;2020;9;0;139913.0;1120.11;123.444;-1.0;-1.0;-1;56;null;
56213;SAINT-GERAND-CROIXANVEC;2021;11;0;134238.0;1302.55;100.0;-1.0;-1.0;-1;56;null;
56214;SAINT-GILDAS-DE-RHUYS;2018;67;5;328133.0;3330.08;106.583;-1.0;-1.0;-1;56;null;
56214;SAINT-GILDAS-DE-RHUYS;2019;73;6;304747.0;3436.32;92.3924;-1.0;-1.0;-1;56;null;
56214;SAINT-GILDAS-DE-RHUYS;2020;73;12;294701.0;3567.35;88.1647;-1.0;-1.0;-1;56;null;
56214;SAINT-GILDAS-DE-RHUYS;2021;75;7;381922.0;4058.05;96.8902;-1.0;-1.0;-1;56;null;
56215;SAINT-GONNERY;2018;10;0;108780.0;1158.7;89.5;-1.0;-1.0;-1;56;null;
56215;SAINT-GONNERY;2019;10;0;114270.0;1343.7;87.3;-1.0;-1.0;-1;56;null;
56215;SAINT-GONNERY;2020;21;0;131592.0;1263.86;109.81;-1.0;-1.0;-1;56;null;
56215;SAINT-GONNERY;2021;20;0;132936.0;1283.25;103.05;-1.0;-1.0;-1;56;null;
56216;SAINT-GORGON;2018;8;0;98441.9;898.875;110.625;-1.0;-1.0;-1;56;null;
56216;SAINT-GORGON;2019;4;0;93750.0;1192.75;70.75;-1.0;-1.0;-1;56;null;
56216;SAINT-GORGON;2020;7;0;74998.6;903.714;90.2857;-1.0;-1.0;-1;56;null;
56216;SAINT-GORGON;2021;11;0;91750.5;1157.18;82.7273;-1.0;-1.0;-1;56;null;
56218;SAINT-GRAVE;2018;16;0;96218.8;1213.31;74.6875;-1.0;-1.0;-1;56;null;
56218;SAINT-GRAVE;2019;18;0;107401.0;1329.06;85.1111;-1.0;-1.0;-1;56;null;
56218;SAINT-GRAVE;2020;19;0;116530.0;1375.68;85.0526;-1.0;-1.0;-1;56;null;
56218;SAINT-GRAVE;2021;19;0;131060.0;1475.58;89.0;-1.0;-1.0;-1;56;null;
56219;SAINT-GUYOMARD;2018;16;0;129310.0;1390.25;92.375;-1.0;-1.0;-1;56;null;
56219;SAINT-GUYOMARD;2019;24;0;164252.0;1511.54;110.875;-1.0;-1.0;-1;56;null;
56219;SAINT-GUYOMARD;2020;19;0;196555.0;1978.05;105.0;-1.0;-1.0;-1;56;null;
56219;SAINT-GUYOMARD;2021;14;0;133795.0;1677.86;81.8571;-1.0;-1.0;-1;56;null;
56220;SAINTE-HELENE;2018;18;0;232097.0;2225.56;105.556;-1.0;-1.0;-1;56;null;
56220;SAINTE-HELENE;2019;18;0;228222.0;2243.5;108.333;-1.0;-1.0;-1;56;null;
56220;SAINTE-HELENE;2020;19;0;269407.0;2342.37;116.211;-1.0;-1.0;-1;56;null;
56220;SAINTE-HELENE;2021;14;0;250664.0;3408.07;78.0714;-1.0;-1.0;-1;56;null;
56221;SAINT-JACUT-LES-PINS;2018;17;0;83700.4;961.294;86.9412;-1.0;-1.0;-1;56;null;
56221;SAINT-JACUT-LES-PINS;2019;25;0;94022.8;1051.56;87.68;-1.0;-1.0;-1;56;null;
56221;SAINT-JACUT-LES-PINS;2020;17;0;109500.0;1225.94;86.7059;-1.0;-1.0;-1;56;null;
56221;SAINT-JACUT-LES-PINS;2021;24;0;106406.0;1387.12;77.1667;-1.0;-1.0;-1;56;null;
56222;SAINT-JEAN-BREVELAY;2018;20;3;131360.0;1379.39;96.2609;-1.0;-1.0;-1;56;null;
56222;SAINT-JEAN-BREVELAY;2019;34;1;143420.0;1519.23;95.6286;-1.0;-1.0;-1;56;null;
56222;SAINT-JEAN-BREVELAY;2020;33;5;151809.0;1375.05;108.974;-1.0;-1.0;-1;56;null;
56222;SAINT-JEAN-BREVELAY;2021;39;4;175277.0;1958.54;96.4884;-1.0;-1.0;-1;56;null;
56223;SAINT-JEAN-LA-POTERIE;2018;14;0;126748.0;1187.21;96.7143;-1.0;-1.0;-1;56;null;
56223;SAINT-JEAN-LA-POTERIE;2019;21;0;166984.0;1446.81;115.762;-1.0;-1.0;-1;56;null;
56223;SAINT-JEAN-LA-POTERIE;2020;30;0;112872.0;1266.4;91.1667;-1.0;-1.0;-1;56;null;
56223;SAINT-JEAN-LA-POTERIE;2021;28;0;164241.0;1527.96;105.036;-1.0;-1.0;-1;56;null;
56224;SAINT-LAURENT-SUR-OUST;2018;5;0;161400.0;1584.6;110.8;-1.0;-1.0;-1;56;null;
56224;SAINT-LAURENT-SUR-OUST;2019;2;0;90000.0;1150.0;77.5;-1.0;-1.0;-1;56;null;
56224;SAINT-LAURENT-SUR-OUST;2020;6;0;151771.0;1549.17;97.6667;-1.0;-1.0;-1;56;null;
56224;SAINT-LAURENT-SUR-OUST;2021;5;0;164150.0;1527.6;109.0;-1.0;-1.0;-1;56;null;
56225;SAINT-LERY;2018;2;0;19350.0;524.0;37.0;-1.0;-1.0;-1;56;null;
56225;SAINT-LERY;2019;2;0;57000.0;584.0;92.0;-1.0;-1.0;-1;56;null;
56225;SAINT-LERY;2020;5;0;178210.0;1694.4;105.6;-1.0;-1.0;-1;56;null;
56225;SAINT-LERY;2021;4;0;112750.0;965.25;125.5;-1.0;-1.0;-1;56;null;
56226;SAINT-MALO-DE-BEIGNON;2018;9;0;143047.0;1338.33;102.556;-1.0;-1.0;-1;56;null;
56226;SAINT-MALO-DE-BEIGNON;2019;10;0;91551.0;998.4;91.0;-1.0;-1.0;-1;56;null;
56226;SAINT-MALO-DE-BEIGNON;2020;9;0;133127.0;1225.89;113.0;-1.0;-1.0;-1;56;null;
56226;SAINT-MALO-DE-BEIGNON;2021;7;0;192786.0;1552.57;125.143;-1.0;-1.0;-1;56;null;
56227;SAINT-MALO-DES-TROIS-FONTAINES;2018;9;0;89802.4;928.333;99.1111;-1.0;-1.0;-1;56;null;
56227;SAINT-MALO-DES-TROIS-FONTAINES;2019;13;0;81370.0;850.923;97.3846;-1.0;-1.0;-1;56;null;
56227;SAINT-MALO-DES-TROIS-FONTAINES;2020;8;0;74062.5;927.625;80.75;-1.0;-1.0;-1;56;null;
56227;SAINT-MALO-DES-TROIS-FONTAINES;2021;12;0;117080.0;1617.25;86.1667;-1.0;-1.0;-1;56;null;
56228;SAINT-MARCEL;2018;9;1;117607.0;1257.3;90.9;-1.0;-1.0;-1;56;null;
56228;SAINT-MARCEL;2019;9;0;180256.0;1610.78;121.222;-1.0;-1.0;-1;56;null;
56228;SAINT-MARCEL;2020;10;0;148300.0;1493.9;98.0;-1.0;-1.0;-1;56;null;
56228;SAINT-MARCEL;2021;14;0;189064.0;1785.79;107.786;-1.0;-1.0;-1;56;null;
56229;SAINT-MARTIN-SUR-OUST;2018;13;0;121172.0;1026.23;114.308;-1.0;-1.0;-1;56;null;
56229;SAINT-MARTIN-SUR-OUST;2019;13;0;90156.2;921.154;97.3846;-1.0;-1.0;-1;56;null;
56229;SAINT-MARTIN-SUR-OUST;2020;34;1;97039.0;1404.77;83.3143;-1.0;-1.0;-1;56;null;
56229;SAINT-MARTIN-SUR-OUST;2021;32;0;126460.0;1153.72;108.188;-1.0;-1.0;-1;56;null;
56230;SAINT-NICOLAS-DU-TERTRE;2018;6;0;68707.5;695.333;96.6667;-1.0;-1.0;-1;56;null;
56230;SAINT-NICOLAS-DU-TERTRE;2019;10;0;113127.0;1793.2;82.7;-1.0;-1.0;-1;56;null;
56230;SAINT-NICOLAS-DU-TERTRE;2020;8;0;92098.8;1030.38;90.375;-1.0;-1.0;-1;56;null;
56230;SAINT-NICOLAS-DU-TERTRE;2021;5;0;92611.2;860.6;89.6;-1.0;-1.0;-1;56;null;
56231;SAINT-NOLFF;2018;42;2;236270.0;1977.41;120.341;-1.0;-1.0;-1;56;null;
56231;SAINT-NOLFF;2019;55;3;233773.0;1957.14;119.879;369.0;3880.0;3838;56;null;
56231;SAINT-NOLFF;2020;46;6;252658.0;2255.61;116.096;197.0;0.0;3960;56;null;
56231;SAINT-NOLFF;2021;48;5;278460.0;2332.13;124.396;-1.0;-1.0;-1;56;null;
